ConvID,text,ratings
19084,"S:: Hi R:: Hello, human. I mean, fellow human! Speaking of which, know any good space movies? S:: I know many, I was actually looking for a space horror film R:: I know a terrible one if you want a good laugh. Dracula 3000 () is so bad, it is funny. S:: know of any that are like Alien (horror sci-fi) ? R:: I love the Alien series. I suppose there are the sequels but that is hardly insightful. The television series The Expanse is currently where I fill that gap in my life. Though that isn't a movie. S:: Creature (horror sci-fi thriller) was a decent so bad it's good movie that was actually a response to Alien (horror sci-fi) ","{'UiD': 6279, 'qt_movie_mentionned': 3}"
19084,"S:: Hi R:: Hello, human. I mean, fellow human! Speaking of which, know any good space movies? S:: I know many, I was actually looking for a space horror film R:: I know a terrible one if you want a good laugh. Dracula 3000 () is so bad, it is funny. S:: know of any that are like Alien (horror sci-fi) ? R:: I love the Alien series. I suppose there are the sequels but that is hardly insightful. The television series The Expanse is currently where I fill that gap in my life. Though that isn't a movie. S:: Creature (horror sci-fi thriller) was a decent so bad it's good movie that was actually a response to Alien (horror sci-fi) R:: I didn't know that. How about Killer Klowns from Outer Space (comedy horror sci-fi) for a one off night joke movie. S:: I love that one! cult classic R:: I used to pretend the headlights of cars were clown noses and shoot them with my cousin in the backseat. Memories! ","{'UiD': 467, 'qt_movie_mentionned': 4}"
19104,"R:: Hi! S:: hello im looking for a good thriller movie i love criminal shows R:: Do you like classics like The Silence of the Lambs (crime horror thriller) ? S:: i love that movie ive seen all of those in the seris R:: It's a great one. Shutter Island (drama mystery thriller) was also a good thriller, but less about criminals. S:: i also like The Talented Mr. Ripley (drama mystery thriller) i loved that too R:: I haven't seen that one myself, S:: its really good ","{'UiD': 3380, 'qt_movie_mentionned': 3}"
19104,"R:: Hi! S:: hello im looking for a good thriller movie i love criminal shows R:: Do you like classics like The Silence of the Lambs (crime horror thriller) ? S:: i love that movie ive seen all of those in the seris R:: It's a great one. Shutter Island (drama mystery thriller) was also a good thriller, but less about criminals. S:: i also like The Talented Mr. Ripley (drama mystery thriller) i loved that too R:: I haven't seen that one myself, S:: its really good R:: There's a somewhat more obscure horror thriller called Julia's Eyes () from Guillermo Del Toro. Have you seen it? S:: i liked the Scream (comedy horror mystery thriller) series too, yes i seen it and Gerald's Game () ","{'UiD': 1487, 'qt_movie_mentionned': 6}"
19105,S:: Hello R:: Hi! Can I recommend a movie for you today? S:: Sure. A horror please. Past or present is fine. ,"{'UiD': 3412, 'qt_movie_mentionned': 0}"
19105,S:: Hello R:: Hi! Can I recommend a movie for you today? S:: Sure. A horror please. Past or present is fine. R:: What a good genre. Have you seen The Burning (horror)? It's a bit of a cult-classic. S:: I've never heard of it. Sounds interesting. ,"{'UiD': 3709, 'qt_movie_mentionned': 1}"
19109,R:: Hello! S:: Hi R:: What movie genres do you like? S:: Kid friendly spooky movies R:: Have you seen The Nightmare Before Christmas (animation children fantasy musical)? S:: Yes very cute We love Goosebumps (adventure comedy horror) R:: Those are good too! ,"{'UiD': 4466, 'qt_movie_mentionned': 2}"
19117,S:: Good evening! R:: Hello! What kind of movies do you like? S:: I would like to see a good ninja movie like Enter the Dragon (action crime) or Rumble in the Bronx () Do you have any good suggestions? ,"{'UiD': 3840, 'qt_movie_mentionned': 2}"
19117,S:: Good evening! R:: Hello! What kind of movies do you like? S:: I would like to see a good ninja movie like Enter the Dragon (action crime) or Rumble in the Bronx () Do you have any good suggestions? R:: Those are really good! Fist of Fury () is pretty good in my opinion S:: Yes I like that one! R:: Are there any other kinds of movies you like to watch? S:: Maybe a good action movie like The Expendables (action adventure thriller) R:: Well there are the sequels The Expendables 2 (action adventure) and The Expendables 3 (action adventure) S:: I actually have not seen those. I think I will check them out. Thanks! ,"{'UiD': 370, 'qt_movie_mentionned': 6}"
19125,"R:: Hello stranger! S:: Hello. I'm looking to see a good action film like Baby Driver (action crime thriller) Do you recommend any? R:: Know any good random movies like To Wong Foo, Thanks for Everything! Julie Newmar (comedy) or The Birdcage (comedy)? Ah, I still haven't seen that one yet. I heard the soundtrack is amazing. S:: It is and ties in well with the movie R:: I suppose if you are looking for action movies with a light British feel and a good soundtrack, Kingsman: The Golden Circle () S:: I have not seen the first two you have mentioned, but I liked The Birdcage (comedy) I still haven't seen Kingsman: The Golden Circle () but I really liked Kingsman: The Secret Service () R:: Ah, the first one is just a long title. Has Wesley Snipers in drag lol Kingsman: The Secret Service () is the superior movie, admittedly. However, both are worth watching. S:: Ah, haha That is hilarious i'm sure I'll enjoy it.  Thank you for the recommenation. R:: It is actually a good movie. You should check it out when you are feeling vulnerable if that makes sense lol. A feel good movie, in the same manner as The Breakfast Club (comedy drama) S:: That is a great one as well.  Thank you. R:: No problem. Any last minute ideas for what I should watch tonight? I  will take anything, more random the better! ","{'UiD': 5822, 'qt_movie_mentionned': 6}"
19127,"S:: Hi R:: Hello! Any thoughts on comedies? Something like Maverick (adventure comedy western) for example. Galaxy Quest (adventure comedy sci-fi) would be another example. You know, adventure fun times! S:: I like romantic movies like Sleepless in Seattle (comedy drama romance) and Dear John (drama romance war) do you have any recommendations for similar films? R:: I haven't seen Dear John (drama romance war) but loved Sleepless in Seattle (comedy drama romance) when I was younger. S:: I really liked Maverick (adventure comedy western)  and Galaxy Quest (adventure comedy sci-fi) Have you seen The Fifth Element (action adventure comedy sci-fi) ? ","{'UiD': 1336, 'qt_movie_mentionned': 5}"
19131,"S:: Hello R:: Hello! S:: How are you doingn? R:: I'm great, how are you? S:: I'm looking for a family film like E.T. the Extra-Terrestrial (children drama sci-fi) I'm doing well.  thank you. i also like animated films like WALL-E () ","{'UiD': 5587, 'qt_movie_mentionned': 2}"
19135,"S:: Hello! R:: Hello there kind stranger! S:: I'm looking for some good action movies. Like John Wick (action thriller) R:: Action movies are always good. Can't beat a classic like Die Hard (action crime thriller) As far as modern flicks, you can always look to Liam Neison too. S:: Oh yeah, Die Hard (action crime thriller) is great. I like Liam Neison also. I really liked him in Taken (action crime drama thriller) R:: Did you know that John Wick (action thriller) is actually a video game movie? It is based on the Payday game series. S:: No I had no idea! R:: Yeah, that one surprises most people I tell. :) There isn't really much story in the game is why, but John Wick is the main character. S:: Interesting! Do you have any other action movie suggestions for me? R:: Sure! I suppose my go-to action movie right now would have to be The Bourne Identity (action mystery thriller). Not very inspired, I know. But solid film. Alternatively, can't go wrong with the Predator (action sci-fi thriller) or Alien (horror sci-fi) series. S:: Oh yeah, I actually am not sure I've seen the entire The Bourne Identity (action mystery thriller)  movie. I'll have to watch it. I love those other movies. I'll make time  to watch The Bourne Identity (action mystery thriller) . Thanks for the suggestions! ","{'UiD': 1000, 'qt_movie_mentionned': 6}"
19136,"R:: Hello! S:: Hello! R:: Looking for a good movie? S:: So, what movie are you happiest to have been able to say in the theater? And, I am always looking for suggestions :) ","{'UiD': 3946, 'qt_movie_mentionned': 0}"
19136,"R:: Hello! S:: Hello! R:: Looking for a good movie? S:: So, what movie are you happiest to have been able to say in the theater? And, I am always looking for suggestions :) R:: I would have to say Teenage Mutant Ninja Turtles III (action adventure children comedy fantasy) I went with my dad when i was a kid S:: Ah! That brings back memories for me too. Saw that in a theater that no longer exists now. Puts me right back in the old movie theater in the bottom of a mall with soda drenched floors. R:: Those are the best! S:: It is a wonderful nostalgia ","{'UiD': 3319, 'qt_movie_mentionned': 1}"
19139,"S:: Good evening! R:: Hello! I just finished watching Welcome to Mooseport (comedy), if you are interested in a family friendly flick. S:: I was hoping you could recommend me some movies to watch this week! R:: Happy to help, do you have any particular tastes? S:: Got anything thats like Elf (children comedy fantasy) ","{'UiD': 5562, 'qt_movie_mentionned': 0}"
19156,"R:: Hello, are you interested in any particular type of movie? S:: Hi. Yes, right now I'm into coming of age movies. R:: I would recommend movies like The Breakfast Club (comedy drama) or Stand by Me (adventure drama) then. If you are looking for something a bit more unorthodox Zombieland (action comedy horror) might work. S:: I've seen The Breakfast Club (comedy drama) but not Stand by Me (adventure drama). I'll look it up. What is Zombieland (action comedy horror) about? R:: Zombieland (action comedy horror) is a zombie movie, but it focuses on a kid that is learning to survive on his own. Then meets a girl and develops as an individual. S:: That sounds like a unique twist on the theme. ","{'UiD': 536, 'qt_movie_mentionned': 2}"
19164,R:: Good morning! What can I recommend for you today S:: hello how are you umm something scary please R:: Okay. What about It () ? S:: saw it im more of a fan of the original It () R:: I am not a fan of clowns LOL ,"{'UiD': 6522, 'qt_movie_mentionned': 2}"
19176,"R:: Hi What kind of movies do you like? S:: hmm that is tricky i love all movies i am in a horror mode to day though like R:: Same here :) Have you watched A Quiet Place () ? S:: yes i have R:: I wouldn't say it's a horror movie though but i guess some people consider it a horror movie Did you like it? S:: i also like Saw (horror mystery thriller) R:: I don't like Saw (horror mystery thriller) . Too much blood, just makes me nauseous Have you watched Insidious () ? One of the scariest movies I've seen S:: true i have seen that one as well ","{'UiD': 5651, 'qt_movie_mentionned': 3}"
19177,R:: Hello S:: hi how are you R:: what kind of movie are you looking for? ,"{'UiD': 565, 'qt_movie_mentionned': 0}"
19182,R:: Hi S:: Hello! Can you recommend some romantic comedies? R:: What kind of movies do you like to watch? sure! ,"{'UiD': 4409, 'qt_movie_mentionned': 0}"
19184,R:: Hi What movies do you like? S:: hi how are you R:: I'm good. How are you ? S:: umm i dont know what did you watch recently im good to R:: I watched A Quiet Place () last week and It was SO good! So different from other movies S:: oh i so that two days ago and loved it R:: Very intense and i feel like i was holding my breath the whole movie S:: me too R:: If you liked it you should check out 10 Cloverfield Lane (thriller) Also very intense and unpredictable S:: i wated If I Stay (drama) last night after i got dumped and it was great. i loved that movie as well R:: I'm sorry to hear that. S:: there is no real thing to say to hat right like all you can say is sorry ,"{'UiD': 875, 'qt_movie_mentionned': 3}"
19200,R:: what type of movies do you like? S:: horror R:: like Friday the 13th (horror mystery thriller) ? S:: yes it is great R:: have you seen Cult of Chucky () ? S:: no havent seen that one R:: It is on some best of 2017 lists How about Leatherface () S:: yes i saw that one lol R:: did you like it S:: yes it was great R:: have you seen It () ? S:: yes but i love the old one way better R:: I also recommend Happy Death Day () S:: oh i love that ,"{'UiD': 1367, 'qt_movie_mentionned': 5}"
19201,R:: Hi what kind of movie are you interested in? S:: hmm how about horror ,"{'UiD': 5731, 'qt_movie_mentionned': 0}"
19201,R:: Hi what kind of movie are you interested in? S:: hmm how about horror R:: Sure how about The Stupids (comedy) movie or Caddyshack (comedy)? S:: those two are great R:: I also would recommend Groundhog Day (comedy fantasy romance)  which is now a musical. What is your favorite comedy? S:: umm Happy Gilmore (comedy) ,"{'UiD': 1324, 'qt_movie_mentionned': 4}"
19201,R:: Hi what kind of movie are you interested in? S:: hmm how about horror R:: Sure how about The Stupids (comedy) movie or Caddyshack (comedy)? S:: those two are great R:: I also would recommend Groundhog Day (comedy fantasy romance)  which is now a musical. What is your favorite comedy? S:: umm Happy Gilmore (comedy) and of course Shak () ,"{'UiD': 3618, 'qt_movie_mentionned': 5}"
19204,S:: hi how are you R:: Hi. Good how are you. What kind of movie are you looking for? ,"{'UiD': 5706, 'qt_movie_mentionned': 0}"
19221,"R:: Hello, what type of movies are you looking for? S:: Hi I am looking for a movie similar to The Lion King (adventure animation children drama musical imax) please. ","{'UiD': 494, 'qt_movie_mentionned': 1}"
19222,"R:: hello, what types of movies are you looking for? ","{'UiD': 4490, 'qt_movie_mentionned': 0}"
19228,S:: hello R:: Hi what type of movie are you looking for? S:: can you show me some good musicals? R:: Sure I really like Rent (drama musical romance) or The Producers (comedy musical). ,"{'UiD': 2391, 'qt_movie_mentionned': 2}"
19231,R:: hi S:: HI I am looking for a movie similar to The Bodyguard (drama romance thriller). I love Kevin Costner. ,"{'UiD': 5374, 'qt_movie_mentionned': 0}"
19232,S:: hi R:: Hi there! So what kind of movie are you the mood for? A little action? Suspense? Maybe horror? ,"{'UiD': 5760, 'qt_movie_mentionned': 0}"
19232,"S:: hi R:: Hi there! So what kind of movie are you the mood for? A little action? Suspense? Maybe horror? S:: have you seen The Guardian (action adventure drama) it has kevin kostner and ashton kutcher R:: The one with Kevin Costner? Yes I saw that, it was a great flick. Tons of action! S:: i do belive so know any like it R:: Hmm let me think. ","{'UiD': 4058, 'qt_movie_mentionned': 1}"
19234,"R:: Hello How are you today S:: hi how are you im good R:: Rained in What can I try and help you find today? S:: do you have any sad movies R:: yes Steel Magnolias (drama) and Steel Magnolias () I loved An Officer and a Gentleman () get alot of tissues.LOL S:: i have never seen Steel Magnolias (drama) and Steel Magnolias () before, is it goos? I have seen An Officer and a Gentleman () its so sad R:: Steel Magnolias (drama)  was about a woman with diabetes and is getting married. Sally Fields plays in it. Dont want to spoil the ending Ghost () loved it... Patrick Swayze is in it. S:: Steel Magnolias (drama) sounds very interesting i will make sure to watch it tonight Ghost () is soo good i love that movie R:: What eles can I help you find? S:: any good action films? R:: Wonder Woman (action adventure fantasy) The Arrow () ","{'UiD': 2440, 'qt_movie_mentionned': 6}"
19242,R:: hi S:: Hi! R:: hope you are well S:: Have you seen any good comedies lately? I'm great!  Thanks for asking.  Hru? I saw game night () and it was amazing! R:: Nice Guys Finish First () ,"{'UiD': 2381, 'qt_movie_mentionned': 2}"
19243,S:: Hello R:: Hi there S:: I'm looking for a good scary movie like Signs (horror sci-fi thriller) What would you recommend? R:: So more on the supernatural side? Or any kind of scary? S:: Either is good to me ,"{'UiD': 713, 'qt_movie_mentionned': 1}"
19243,"S:: Hello R:: Hi there S:: I'm looking for a good scary movie like Signs (horror sci-fi thriller) What would you recommend? R:: So more on the supernatural side? Or any kind of scary? S:: Either is good to me I like some of the supernatural ones like The Innocents (drama horror thriller) R:: Have you seen the newest It ()? There's minimal cringe parts where they tried too hard for a modern appeal. S:: I have and I enjoyed it R:: If you're interested in inspecting the nasal passages of strangers for 3 hours, you can check out The Blair Witch Project (drama horror thriller) S:: I didn't expect much Haha.  I remember that one. R:: If you like gore, you can watch Hostel (horror), where people bid online for their chance to kill someone. ","{'UiD': 4490, 'qt_movie_mentionned': 5}"
19243,"S:: Hello R:: Hi there S:: I'm looking for a good scary movie like Signs (horror sci-fi thriller) What would you recommend? R:: So more on the supernatural side? Or any kind of scary? S:: Either is good to me I like some of the supernatural ones like The Innocents (drama horror thriller) R:: Have you seen the newest It ()? There's minimal cringe parts where they tried too hard for a modern appeal. S:: I have and I enjoyed it R:: If you're interested in inspecting the nasal passages of strangers for 3 hours, you can check out The Blair Witch Project (drama horror thriller) S:: I didn't expect much Haha.  I remember that one. R:: If you like gore, you can watch Hostel (horror), where people bid online for their chance to kill someone. It was followed up by Hostel: Part II (crime horror thriller) S:: Oh,  thank you for that I haven't seen those yet ","{'UiD': 3836, 'qt_movie_mentionned': 6}"
19246,"R:: Hello What kind of movie are you looking for? S:: Hi there! I'm looking for movies that either classified as documentaries, or are based on a true story. Sort of like Seabiscuit (drama) R:: Have you seen Patriots Day (drama thriller) or Man on Wire (documentary) ? S:: No I have not seen either. Which would you suggest I start with? R:: I really liked Patriots Day (drama thriller) There was a lot to the story I didn't know S:: Ok sounds good. How about your favorite movie of all time? R:: What kind of documentaries do you like? My favorite movie is It's a Wonderful Life (children drama fantasy romance) I like older films a lot ","{'UiD': 3242, 'qt_movie_mentionned': 2}"
19248,"S:: Hiya! R:: hi what type of movies do you like S:: Let's see...didn't we just have a Friday the 13th? How about a good horror? I loved the original It () with Tim Curry. Any suggestions? R:: how about Cult of Chucky () S:: I loved those Chucky movies, but I'm not really in the mood to re-watch any of them. ","{'UiD': 1367, 'qt_movie_mentionned': 2}"
19260,"R:: Hi what kind of movie are you looking for? S:: Hi, I would like to find a movie about magic. ","{'UiD': 6046, 'qt_movie_mentionned': 0}"
19260,"R:: Hi what kind of movie are you looking for? S:: Hi, I would like to find a movie about magic. something like Kazaam (children comedy fantasy) or Hocus Pocus (children comedy fantasy horror) ","{'UiD': 3316, 'qt_movie_mentionned': 2}"
19260,"R:: Hi what kind of movie are you looking for? S:: Hi, I would like to find a movie about magic. something like Kazaam (children comedy fantasy) or Hocus Pocus (children comedy fantasy horror) R:: Good taste. How about The Crucible (drama) which is sad and based on a play. ","{'UiD': 5141, 'qt_movie_mentionned': 3}"
19266,"R:: hello!  what type of movies do you like?  Maybe I can help ya find something good.. S:: Hi! I'm looking for some Kid-Friendly movies to watch with my kids. Do you have an in mind? R:: oh, I know several.. first how old are your kids? S:: 10 &amp; 8 R:: I just recently saw Moana (adventure animation children comedy fantasy) , that was a good one of course S:: Oh I didn't even think of Moana (adventure animation children comedy fantasy) ! i'll definitely add that to the list! R:: I REALLY liked The Iron Giant (adventure animation children drama sci-fi) but the beginning might be slightly too scary for the younger one Also, I highly recommend The Iron Giant (adventure animation children drama sci-fi) but the beginning might be slightly too scary for the younger one... S:: I can watch The Iron Giant (adventure animation children drama sci-fi) just with the oldest. have mom/son time R:: If you don't mind Anime, I recommend Spirited Away () S:: We're open to anything really. so we'll add Spirited Away () to the list also! R:: Anything Pixar is good, of course, The Incredibles (action adventure animation children comedy) , Monsters, Inc. (adventure animation children comedy fantasy)  Inc Finding Nemo (adventure animation children comedy) and Toy Story (adventure animation children comedy fantasy)  so on, but your kids probably already seen those. S:: Oh that reminds me! the squeal of The Incredibles (action adventure animation children comedy) comes out this summer! we'll definitely watch so we (mainly Me) can see the second one! R:: If you don't mind older films, I recommend the first The Land Before Time (adventure animation children fantasy) didn't really see the sequels, but heard they're not as great, but still good for kids S:: My kids are in LOVE with Finding Nemo (adventure animation children comedy)! But they haven't seen Toy Story (adventure animation children comedy fantasy) That's a really good idea I haven't seen The Land Before Time (adventure animation children fantasy) so that'll be something we can watch together! ","{'UiD': 3496, 'qt_movie_mentionned': 8}"
19271,R:: hello! S:: hi R:: what movies are you into? S:: can you recommend movies like Pacific Rim (action adventure sci-fi imax) action movies like James Bond () any suggestions? R:: oh ya monster movies are great oh ya monster movies are great I liked the remake Godzilla () S:: thats a good one R:: action movies like James Bond are the Mission: Impossible (action adventure mystery thriller)  series S:: King Kong (action adventure drama fantasy thriller) is also a good one I will have to check out Mission: Impossible (action adventure mystery thriller) thanks ,"{'UiD': 4355, 'qt_movie_mentionned': 2}"
19276,"R:: Hello, I would love to recommend some good movies for you today. Did you have anything special in mind? S:: Hi! I'm looking for dog movies. Anything from Cujo (horror thriller) to Marley & Me (comedy drama). R:: I loved Cujo (horror thriller). I have not seen Marley & Me (comedy drama).  Maybe I would give it a try. Let me brainstorm a bit. S:: It's a real tear-jerker, especially if you have dogs. R:: What about A Dog's Purpose (comedy drama) Sadly I never had dogs because I grew up in an apartment. S:: Is that the controversial one? Where there was video proof of them throwing a dog into water on scene? R:: I haven't seen it myself, but my friend loves it. She says it focuses on what goes into the mind of a dog. How they can be human like. There's no violence, it's more heart warming in nature. ","{'UiD': 5597, 'qt_movie_mentionned': 1}"
19280,"S:: Hey, I'm looking for a good action movie! I really like 300 (action fantasy war imax) and Die Hard (action crime thriller) series R:: The Expendables (action adventure thriller) S:: Got any ideas? R:: I love the Die Hard series as well S:: You know, I've only seen the first two of those.. was The Expendables 3 (action adventure) any good? R:: The Expendables 3 (action adventure)  was ok but it tried too hard for me and had too many stars. I liked the action of The Expendables 3 (action adventure)  though. S:: I heard they kind of towned it down a bit to get a PG13 Also, I liked Hot Fuzz (action comedy crime mystery) that was a pretty funny and exciting R:: Yea they did and I think that is what took away from of the goodness S:: You know any other good films? R:: I love Hot Fuzz! It reminds me of Super Troopers (comedy crime mystery)  which is also great I like any Rambo III (action adventure thriller war)  movie S:: Oh, I've seen that one.. not really any action but still... also seen Club Dread (comedy horror) R:: I also love Crank (action thriller) ","{'UiD': 4439, 'qt_movie_mentionned': 8}"
19282,"S:: Hello I like movies like Tron (action adventure sci-fi) I am looking for sci-fi movies R:: great well, of course, there's the sequel Tron: Legacy (action adventure sci-fi imax) but you've probably already seen that.. Just recently saw Blade Runner 2049 () which a bit slow, but a beautiful film I liked the movie Sunshine (adventure drama sci-fi thriller) personally, but others might find it hit or miss S:: Does Blade Runner 2049 () have a good soundtrack? R:: Oh, yes, it's similar to the first man, very atmospheric and mood invoking man=movie S:: Sounds like a good fit. ","{'UiD': 6447, 'qt_movie_mentionned': 4}"
19284,S:: hi R:: Hello! I'm interested in a sci if film. Have you seen Blade Runner 2049 () S:: i haven't tactfully I did see Blade Runner (action sci-fi thriller) its a sci fi classic R:: It was good. Better visuals than the original Blade Runner (action sci-fi thriller) S:: you could also try Mad Max: Fury Road (action adventure sci-fi thriller) R:: I much prefer those types of sci if than Star Wars () Love Mad Max: Fury Road (action adventure sci-fi thriller) I do love the original Mad Max (action adventure sci-fi) too S:: I love the earlier Mad Max Beyond Thunderdome (action adventure sci-fi) R:: Same it's very campy but fun S:: and Mad Max: Fury Road (action adventure sci-fi thriller) is a great film experiment ,"{'UiD': 4010, 'qt_movie_mentionned': 6}"
19285,"R:: hi S:: Hello R:: what can i recommend S:: I'm looking for a good scary movie I saw Get Out (horror) a while ago and I am wanting to see more horror or thriller films R:: have you seen A Quiet Place () very scary S:: No, not yet, but I've heard really good things R:: Get Out (horror)  is also a good movie Psycho (crime horror)  is a great classic S:: I love Psycho (crime horror) ","{'UiD': 4661, 'qt_movie_mentionned': 3}"
19292,R:: Hello S:: Hi R:: What type of film are you looking for? ,"{'UiD': 2673, 'qt_movie_mentionned': 0}"
19292,"R:: Hello S:: Hi R:: What type of film are you looking for? S:: Baby Boy (crime drama) oy R:: Have you seen Friday (comedy) , How High (comedy) , and The Breaks (comedy) ? Do the Right Thing (drama) is excellent S:: I have. it us Have you seen Ghost Ship (horror) and Scooby-Doo (adventure children comedy fantasy mystery) R:: Yes, but probably not since they were released ","{'UiD': 3248, 'qt_movie_mentionned': 7}"
19296,"S:: hi R:: Hello, how are you? S:: Good, I want to watch a movie with an airplane in it something like Airplane! (comedy) ","{'UiD': 1251, 'qt_movie_mentionned': 1}"
19296,"S:: hi R:: Hello, how are you? S:: Good, I want to watch a movie with an airplane in it something like Airplane! (comedy) or Soul Plane (comedy) R:: Have you seen the sequel, Airplane II: The Sequel (comedy)? It's pretty funny. Not quite as good as the original, but still entertaining S:: yes, I have great movie maybe I'll watch it again can you suggest something newer? ","{'UiD': 3385, 'qt_movie_mentionned': 3}"
19300,"S:: hi R:: hi S:: I was hoping to watch a movie with Gene Wilder something like Willy Wonka & the Chocolate Factory (children comedy fantasy musical) or maybe Young Frankenstein (comedy fantasy) something like that would be great, as I want to watch something like that I hope you can be a help you us. R:: do you want a recomend? S:: yes, I would love a recomendation R:: well do you like comic movies? S:: yes U di yes I do I R:: hansel y gretel the witchs hunters es great S:: you need to use at symbol if you type (at) then movie name ","{'UiD': 3766, 'qt_movie_mentionned': 2}"
19310,"R:: Hello! What genre of movies can I help you with? S:: hi, I am looking for a time period movie ","{'UiD': 6159, 'qt_movie_mentionned': 0}"
19310,"R:: Hello! What genre of movies can I help you with? S:: hi, I am looking for a time period movie like The Grapes of Wrath (drama) R:: Ok great, let me think! I'm assuming you've seen the classic Casablanca (drama romance) S:: i have, great idea. I like the suggestion I also like The Aviator (drama) about the rich guy who is an aviator ","{'UiD': 5665, 'qt_movie_mentionned': 3}"
19318,R:: Hiya! What are you in the mood for tonight? S:: I would like to watch a live action movie something with real people something like 12 Angry Men (drama) or Monster (action horror sci-fi) ,"{'UiD': 6139, 'qt_movie_mentionned': 2}"
19319,"R:: Hi! S:: hi R:: Can I recommend some movies for you? S:: sur R:: What kind of movies do you like? S:: i like action R:: Have you seen Die Hard (action crime thriller)? It's the most iconic action movie of all time. S:: yes ive seen it its really good R:: Have you watched Independence Day ()? It used to be one of my favorite movies. S:: ive seen it and i like it but not really a will smith fan R:: Yes, I don't like most of his movies like After Earth (action adventure sci-fi imax). It felt silly. S:: ive never seen that movie ","{'UiD': 3512, 'qt_movie_mentionned': 3}"
19341,S:: Hello R:: Hello! S:: I'm looking for a good thriller movie like Gone Girl (drama thriller) Or Red Sparrow () ,"{'UiD': 3623, 'qt_movie_mentionned': 2}"
19341,"S:: Hello R:: Hello! S:: I'm looking for a good thriller movie like Gone Girl (drama thriller) Or Red Sparrow () R:: I have heard that The Quiet (crime drama mystery thriller)  is good, although I haven't seen it. S:: Interesting. I haven't heard of The Quiet (crime drama mystery thriller) Thank you R:: I don't know of many recent thrillers. S:: Do you know of any other older ones? R:: Have you seen The Dark Knight (action crime drama imax) S:: Oh, yes I like that one R:: Well, there's always Jaws (action horror) S:: It seems much darker compared to other superhero movies R:: It was.  And I wasn't impressed with Katie Holmes. S:: I haven't watched Jaws (action horror) in a while I will look up The Quiet (crime drama mystery thriller) R:: I don't know if I could ever get in the water at first. S:: Thank you for that R:: You are welcome! ","{'UiD': 6122, 'qt_movie_mentionned': 5}"
19346,R:: Hi Did you have a good day? S:: Hi! I have had a good day. Just looking for a good movie to watch with my kids Any ideas? R:: Oh sure. What about Aladdin (adventure animation children comedy musical) ? S:: oh i love that one! I love dinsey movies R:: I also love Nanny McPhee (children comedy fantasy) ,"{'UiD': 5152, 'qt_movie_mentionned': 2}"
19348,"R:: Hiya! S:: Hi I am looking for a good disney movie to watch Any ideas? R:: You have come to the right place, I love Disney! Where you in the mood for animated or live action? S:: I'm not sure. Spark my interest! :) R:: Well if we are going old school nothing beats The Lion King (adventure animation children drama musical imax) but more recently I really enjoyed Zootopia (action adventure animation children comedy) . S:: I love both of those movies. Old and new, Disney is awesome/ ","{'UiD': 4719, 'qt_movie_mentionned': 2}"
19356,"R:: Hello What genre of films do you enjoy? S:: Hi! I like action films, like John Wick (action thriller) R:: Do you also like Kingsman: The Secret Service () ? S:: I've never heard of it, but I just looked it up and it has a great cast! R:: It's more comedic than John Wick (action thriller) ","{'UiD': 5745, 'qt_movie_mentionned': 2}"
19359,"R:: Hi S:: Hey! Looking for a comedy movie, but nothing raunchy like Sausage Party (animation comedy) R:: Have you seen Amélie () ? S:: Yes! Loved that movie! R:: It's a smart comedy I liked that a lot I like a lot of the Wes Anderson films like The Royal Tenenbaums (comedy drama) too S:: Oh wow, I forgot all about that movie. I watched that one in college and loved it. I need to re-watch it though. R:: Seems like the more recent comedies are all raunchy S:: That's true. I go more for the dry humor or corny comedy like Airplane! (comedy) R:: Great film ","{'UiD': 5260, 'qt_movie_mentionned': 4}"
19363,"R:: Hey there. What kind of movie can I help you choose? S:: Hello, I was wondering if you knew any movies that involve single fathers. ","{'UiD': 799, 'qt_movie_mentionned': 0}"
19368,R:: Hi S:: hey there! R:: What kind of movies do you enjoy? S:: I can use some help finding a good flick! I like Johnny Depp in Edward Scissorhands (drama fantasy romance) and in Sweeney Todd: The Demon Barber of Fleet Street (drama horror musical thriller) I would like some more movies by Depp Or maybe something similar to the type of movies he stars in. R:: He's great in Donnie Brasco (crime drama) and  Blow (crime drama) S:: I also like Christian Bale as an Actor ,"{'UiD': 5847, 'qt_movie_mentionned': 3}"
19369,"R:: Good evening, how are you this evening? S:: Hello! I am very well. Have you been good? R:: I have! What kind of movie are you in the mood for? S:: Well, I am planning for tomorrow. It is Jennifer Garner's birthday, so I thought I would watch her movies all day long. Any thoughts? R:: oh I love her. Have you seen 13 Going on 30 (comedy fantasy romance) or one I loved most recently is Miracles from Heaven (drama) S:: I really enjoyed 13 Going on 30 (comedy fantasy romance), the Thriller dance scene brings me a smile. R:: Mine too! Its a great movie S:: I haven't seen Miracles from Heaven (drama), so maybe I will watch both tomorrow. R:: That is a really inspirational movie ","{'UiD': 3498, 'qt_movie_mentionned': 2}"
19376,"S:: Hi R:: Hi there, how are you this fine evening? S:: Do you know any good Westerns? I'm doing well how are you? R:: I am doing good! ","{'UiD': 2215, 'qt_movie_mentionned': 0}"
